,street_address,city,state,zip_code,longitude,latitude,family_id
290,373 James Valleys,Charlotte,NC,28227,-80.768772,35.270487,cBtecZlisr
291,904 Ray Ways,Charlotte,NC,28262,-80.715176,35.344457,bRoJJCszSW
292,754 Whitney Squares Apt. 754,Spring Lake,NC,28390,-79.060351,35.228068,MuYeEgYdah
293,8000 Alexandra Coves,Kernersville,NC,27284,-80.129263,36.123566,JRFpOsjNqU
294,383 Short Pass Suite 299,Mount Olive,NC,28365,-78.148898,35.255792,TYNmOJvNqu
295,065 Kevin Fall,Fayetteville,NC,28303,-79.023747,35.128485,saHcoEeuAj
296,5771 James Well,Holly Springs,NC,27540,-78.847733,35.661695,QRwIvmtBYB
297,1203 Vazquez Circles Suite 269,Concord,NC,28027,-80.763677,35.430635,LyJdpWdlLE
298,30318 Kirk Place Suite 398,Monroe,NC,28110,-80.643437,35.083458,ZPOrBvjfvR
299,17073 Jennifer Greens Suite 594,Charlotte,NC,28226,-80.944986,35.113588,CmtnjyFpra
300,18585 Jesse Circles Suite 585,Sioux Falls,SD,57108,-96.735191,43.546316,JyBQoNAoAt
301,3108 Moore Harbor Apt. 003,Sioux Falls,SD,57107,-96.874227,43.683376,LcFYbLUGJr
302,69409 Jessica Ramp,Sioux Falls,SD,57107,-96.831528,43.651345,KVosHxrGpO
303,7344 Garrett Unions,Rapid City,SD,57701,-103.250536,44.12722,OlRGzNzqxo
304,039 Lopez Stravenue,Sioux Falls,SD,57108,-96.727316,43.518877,YmQwIatAsp
305,62460 Rogers Viaduct Apt. 129,Sioux Falls,SD,57107,-96.824205,43.648925,aEEjZOjEBf
306,37376 Barnes Crossroad Apt. 740,Sioux Falls,SD,57108,-96.779969,43.538225,AJdBhRjmDO
307,9613 Cynthia Greens Suite 653,Sioux Falls,SD,57107,-96.836033,43.645938,QIZzszBWXF
308,6925 Mcclain Fall,Sioux Falls,SD,57110,-96.78172,43.51577,jgwWpXsYOq
309,27859 Brian Drives,Mitchell,SD,57301,-98.030909,43.762413,KWfsncKdFj
310,7867 Nash Drives Apt. 716,Watertown,SD,57201,-97.161949,44.968914,XmgKGBQJFU
311,29428 Rhodes Trail Suite 066,Sioux Falls,SD,57110,-96.773257,43.566929,YmLguhwZnR
312,96303 Ryan Course Apt. 530,Brookings,SD,57006,-96.882959,44.312735,TxosVWpIob
313,634 Le Tunnel Apt. 411,Mitchell,SD,57301,-98.062975,43.72434,kpocSyRUbz
314,93691 Mark Ferry,Mitchell,SD,57301,-98.011719,43.766959,klGxCKjJss
315,14647 Frank Plains,Huron,SD,57350,-98.244029,44.322626,RHlNNKrEzy
316,67607 Scott Court Suite 920,Pierre,SD,57501,-100.310633,44.451165,AlwTeNvZSd
317,03071 Oliver Flat Apt. 236,Vermillion,SD,57069,-96.910968,42.87823,fgPVSXLpUW
318,198 David Passage,Spearfish,SD,57783,-103.811041,44.555728,afGjmLQrTa
319,908 Hodges Port,Sioux Falls,SD,57110,-96.750318,43.55122,UXZmuTaSyF
320,25133 Maldonado Trace,Yankton,SD,57078,-97.410924,42.982007,ikqgykdXBp
321,620 Williams Passage Suite 460,Sioux Falls,SD,57110,-96.741952,43.551253,vfHSwygCAO
322,275 Cooley Coves Suite 443,Huron,SD,57350,-98.247584,44.334761,aaouOydWBN
323,549 Kayla Field Suite 846,Watertown,SD,57201,-97.183644,44.981509,ogNYDZruHL
324,3003 Emma Station Apt. 873,Vermillion,SD,57069,-96.962728,42.846534,RFIFncrdgq
325,924 William Drive Apt. 722,Huron,SD,57350,-98.211004,44.337259,WeVQRSLOIz
326,15637 Cabrera Plains,Sioux Falls,SD,57110,-96.740229,43.567883,OllAlhAWjI
327,63197 Brittany Parks Suite 912,Sioux Falls,SD,57107,-96.817311,43.621748,miEnpYinkT
328,18332 Rios Gateway Suite 530,Pierre,SD,57501,-100.332241,44.439524,BTJbUSnMXN
329,95186 Sarah Fords Apt. 461,Spearfish,SD,57783,-103.84093,44.543983,HDtQpdXVNu
330,76810 Webb Views,Rapid City,SD,57701,-103.246015,44.034442,YkdSRksIGC
331,146 Lowe Expressway,Pierre,SD,57501,-100.318588,44.431717,aXSjptGwSF
332,2560 Frost Well Suite 082,Sioux Falls,SD,57106,-96.879618,43.551101,zZfCBcAJLp
333,6237 Robert Divide Suite 757,Sioux Falls,SD,57107,-96.873927,43.63871,uXKdapqVrt
334,62160 Jones Crossing Apt. 203,Sioux Falls,SD,57110,-96.72667,43.584863,grWLlzAZLi
335,9507 William Ford Suite 811,Spearfish,SD,57783,-103.865111,44.560338,ylSHPJtBMz
336,01076 Sellers View Suite 891,Spearfish,SD,57783,-103.86677,44.511382,KmxKnMGRGh
337,3425 Parker Garden,Sioux Falls,SD,57106,-96.821324,43.51812,MCoonTKKUo
338,6790 Smith Trail,Vermillion,SD,57069,-96.926934,42.85607,XzNzPvCSOf
339,0520 Christina Port,Sioux Falls,SD,57108,-96.760068,43.573776,ppYPyacFjR
340,6158 Jason Meadow,Pierre,SD,57501,-100.384414,44.434859,cfzhLYfQsB
341,5156 Morgan Mews,Vermillion,SD,57069,-96.935497,42.839412,BuPPFSGYTQ
342,4296 Rush Squares,Rapid City,SD,57701,-103.289631,44.053466,fDSvBwCQqk
343,7383 Kurt Bridge,Brookings,SD,57006,-96.869983,44.33689,iExCzMDAdV
344,20921 Neal Mountains,Brookings,SD,57006,-96.885502,44.328356,qumEdyEDjr
345,76511 Johnson Turnpike Apt. 674,Spearfish,SD,57783,-103.840447,44.553588,vZFWJbPuaQ
346,975 Lloyd Light Apt. 394,Aberdeen,SD,57401,-98.456061,45.517078,plTHSLflph
347,6185 Sexton Row Apt. 158,Rapid City,SD,57701,-103.276576,44.113514,PcNBYvKbWI
348,52532 Jessica Forest,Sioux Falls,SD,57107,-96.869418,43.627771,JFpDRvgazV
349,747 Gonzales Dale,Vermillion,SD,57069,-96.98724,42.811792,vIBybltTIW
350,1562 Danielle Island,Aberdeen,SD,57401,-98.442944,45.587108,FyktzNVcgX
351,2679 Anthony Corner,Aberdeen,SD,57401,-98.411624,45.584474,LvXbxqXbeZ
352,71445 Frank Ridge Suite 261,Spearfish,SD,57783,-103.822982,44.557318,eEoVLMDdXt
353,718 Martin Fort Suite 789,Rapid City,SD,57701,-103.274616,44.058859,qaARViwbqM
354,4795 Kathleen Manor,Watertown,SD,57201,-97.11297,44.910418,dqQlCgWjsR
355,005 Keller Groves,Sioux Falls,SD,57107,-96.877283,43.670813,qFxKxWjvzQ
356,3638 Smith Inlet Apt. 449,Mitchell,SD,57301,-98.066367,43.743366,nfdluWZdTN
357,4649 Donna Manor Apt. 670,Mitchell,SD,57301,-98.05595,43.739558,HbJhyPDIer
358,76702 Jonathan Groves Apt. 138,Spearfish,SD,57783,-103.810609,44.560747,XGRDcMkLoD
359,432 Allen Meadow,Sioux Falls,SD,57110,-96.723476,43.532285,zPINgGXNfH
360,730 Gallegos Lake,Huron,SD,57350,-98.228226,44.341991,VnruSgoPqc
361,01474 Michelle Lights,Sioux Falls,SD,57107,-96.854975,43.630985,EtWgpExUXL
362,663 Medina Points Apt. 735,Rapid City,SD,57701,-103.228645,44.18732,ooYSrFyHpz
363,6356 Brian Neck,Pierre,SD,57501,-100.320178,44.475722,bymqTNhwmj
364,85303 Haley Key,Spearfish,SD,57783,-103.824828,44.514952,TffgciqFHX
365,3167 Schmidt Island,Rapid City,SD,57701,-103.267236,44.131057,nzWNuZIsxn
366,177 Lawrence Place Suite 846,Yankton,SD,57078,-97.427521,42.967535,eAjtsJzhBT
367,79476 Lawrence Lane Apt. 580,Vermillion,SD,57069,-96.91217,42.811209,aOAcYnlCBK
368,2482 Ann Island Apt. 881,Sioux Falls,SD,57107,-96.83384,43.63956,altPtRsZvP
369,77995 Peter Mall Apt. 952,Sioux Falls,SD,57108,-96.716172,43.586294,VWyyolNjgR
370,81963 Kristina Terrace,Mitchell,SD,57301,-98.07962,43.762955,vqqOIAWhjU
371,69483 Stout Stravenue Apt. 869,Pierre,SD,57501,-100.347772,44.454196,vRracYizdZ
372,577 Scott Parkways,Rapid City,SD,57701,-103.228034,44.157108,QtZpckzUmP
373,06592 Wallace Valley Apt. 253,Yankton,SD,57078,-97.4398,42.919555,uvdmnnVXQE
374,58499 Jeffrey Tunnel,Pierre,SD,57501,-100.318834,44.477626,pPjCPATMdy
375,746 Mark Rapid Apt. 719,Sioux Falls,SD,57107,-96.878617,43.621743,HVcGPohfcV
376,487 Timothy Freeway,Rapid City,SD,57701,-103.253196,44.08201,VpTtafGvhI
377,56526 Jackson Lakes Suite 964,Sioux Falls,SD,57107,-96.882804,43.613056,AREvgkIVpC
378,1500 Larry Turnpike Apt. 410,Huron,SD,57350,-98.211866,44.325823,cTOQXvsmxc
379,6462 Hood Lock,Sioux Falls,SD,57110,-96.737309,43.562259,eoBtuVwMpq
380,9712 Johns Hollow,Brookings,SD,57006,-96.885211,44.367241,jRGhuNcxaO
381,35461 Thomas Shoal Apt. 090,Spearfish,SD,57783,-103.849289,44.568048,pmLxtmOJhg
382,548 Schwartz Plain,Vermillion,SD,57069,-96.917744,42.866604,VtfvOreCrZ
383,0800 Bautista Inlet,Sioux Falls,SD,57106,-96.851284,43.564753,CCWbRxHeTI
384,170 Leslie Wall Apt. 223,Vermillion,SD,57069,-96.947679,42.825291,BLTYQgKmIE
385,12205 Virginia Ports,Watertown,SD,57201,-97.163302,44.933727,XYOsZtbPjq
386,47046 Martin Path,Mitchell,SD,57301,-98.08538,43.744451,oUrhxYDjcz
387,294 Hunt Rue,Sioux Falls,SD,57108,-96.743862,43.522712,aebMKFKFbI
388,9374 Roberson Walks,Vermillion,SD,57069,-96.926615,42.879905,RiMZxoliFR
389,2299 William Fort Apt. 352,Brookings,SD,57006,-96.851276,44.358859,fAHslMgABt
390,8599 Scott Lights,Aberdeen,SD,57401,-98.452659,45.527334,inSMHMlpya
391,880 Jones Lakes,Sioux Falls,SD,57108,-96.750622,43.568335,gLEsJWomOS
392,123 Rachel Ports Apt. 050,Rapid City,SD,57701,-103.225464,44.047102,ctJWTwJYhF
393,4452 Diaz Brooks Suite 461,Spearfish,SD,57783,-103.836263,44.515359,fkfRHJOpPx
394,21792 Phillip Mountain,Brookings,SD,57006,-96.874685,44.312228,koemqyiPVe
395,197 David Trafficway Suite 982,Watertown,SD,57201,-97.178817,44.963088,DIqdSfGRIc
396,05746 Beard Lodge Apt. 244,Huron,SD,57350,-98.274599,44.366823,YsLeEDTRhM
397,797 Clark Tunnel,Sioux Falls,SD,57110,-96.773712,43.585505,iBjFuJXiAa
398,64984 Williams Forest Suite 615,Brookings,SD,57006,-96.869419,44.351057,KwwBZKABke
399,50267 Elizabeth Corners Apt. 590,Mitchell,SD,57301,-98.03734,43.77107,BfwPzOjJYD
400,0341 Derek Crest,Vancouver,WA,98665,-122.748455,45.722575,EusQOscXff
401,2478 Courtney Extensions Suite 324,Ephrata,WA,98823,-119.536077,47.38028,dRNrOZbAYh
402,651 Hebert Tunnel,Bremerton,WA,98311,-122.632975,47.636834,ipayQwNlZB
403,9898 Bowen Ports,Chehalis,WA,98532,-123.039193,46.76565,uXVSZegjSp
404,192 Rebecca Mill Suite 082,Spokane,WA,99205,-117.461612,47.773337,ypRlFlZvra
405,1353 Gonzales Inlet Apt. 934,Sequim,WA,98382,-123.179812,48.160655,NVjsfSRzJb
406,5903 Parks Street,Oak Harbor,WA,98277,-122.752145,48.378155,oHzEcirKDt
407,7526 Christensen Crossing,Port Angeles,WA,98362,-123.478902,48.150704,jLZbzDOUnJ
408,727 Kelly Well Suite 310,Marysville,WA,98271,-122.211523,48.132553,NfwRWoETQz
409,8732 Bradley Crossroad Apt. 004,Spokane,WA,99205,-117.443033,47.778029,vGzJkPabFz
410,124 Bradley Cliff,Vancouver,WA,98661,-122.634005,45.681624,aAduSIEVSd
411,689 Wilson Ferry Suite 355,Lynnwood,WA,98037,-122.341401,47.84625,vUJPLfaPYS
412,877 Joshua Courts,Port Angeles,WA,98362,-123.454483,48.148581,ASpeGfoxYY
413,4230 Smith Forks Apt. 300,Yakima,WA,98901,-120.574491,46.663882,RIitgIHZZj
414,51432 Kayla Lock Apt. 481,Spanaway,WA,98387,-122.426128,47.146769,gDpteNcHol
415,00073 Scott Common,Pullman,WA,99163,-117.243888,46.737478,DIXfyEKNpz
416,9526 Cabrera Creek Suite 420,Spokane,WA,99224,-117.676427,47.621439,iMrobTHAIV
417,77677 Bishop Islands,Spokane Valley,WA,99037,-117.260943,47.770428,dHjQPUDOsv
418,894 John Park,Bellevue,WA,98007,-122.183465,47.686921,BKmjieiZOl
419,787 Tracey Passage Apt. 333,Vancouver,WA,98661,-122.612425,45.639101,wsLXkyjGOr
420,6729 Garza Islands Apt. 063,Federal Way,WA,98003,-122.352827,47.361248,eAhSbAylut
421,5680 Dakota Plain Apt. 207,Lacey,WA,98503,-122.846465,47.025602,kHdVOQfryx
422,561 Riggs Well,Battle Ground,WA,98604,-122.569317,45.824895,GLOwphsTap
423,91804 Catherine Station,Omak,WA,98841,-119.549706,48.453829,BvgOfxzhKq
424,9364 April Lane,Yakima,WA,98901,-120.548594,46.661991,YJgTPcWlUc
425,67518 Jackson Mountain Suite 448,Battle Ground,WA,98604,-122.553604,45.835204,GeBJNPLoUT
426,28071 Victoria Knoll,Vancouver,WA,98664,-122.674417,45.651577,YoCLBfVosm
427,69014 Morrow Cape,Arlington,WA,98223,-122.239431,48.260482,CCmqIesDcu
428,23489 Gutierrez Crossing Suite 288,Spokane Valley,WA,99212,-117.389658,47.714105,mcQdmusjSV
429,49444 Katelyn Prairie Suite 826,Poulsbo,WA,98370,-122.761598,47.844694,nIMmACvDDe
430,0172 Kevin Club,Bellevue,WA,98007,-122.164874,47.645685,OewDKqvlQD
431,29835 Crystal Canyon Suite 969,Monroe,WA,98272,-122.010288,47.970713,ZlGdsVEtuM
432,129 Dean Summit,Vancouver,WA,98662,-122.620946,45.66178,mEzlZkuIFp
433,195 Young Fall Suite 278,Bremerton,WA,98311,-122.610176,47.622199,VVcnTcXSoe
434,7661 Mejia Terrace Apt. 711,Sequim,WA,98382,-123.139913,48.139396,ZVHkSLWPvx
435,8325 Hailey Springs,Omak,WA,98841,-119.518217,48.449734,vvkxganHsl
436,945 Natalie Lake Apt. 762,Bellevue,WA,98007,-122.128342,47.634281,VycQSuSAes
437,2707 Mooney Courts Apt. 408,Chelan,WA,98816,-120.031137,47.86536,EuAybHvHDY
438,43453 Michelle Forks,Aberdeen,WA,98520,-123.833238,47.062139,xLHEyCkomK
439,2394 Cunningham Gateway,Spokane,WA,99218,-117.439357,47.782821,JjnxpfNqVh
440,305 Walker Street,Yakima,WA,98908,-120.674724,46.616315,PcQCCTNJFE
441,9601 Brown Harbors,Puyallup,WA,98374,-122.354887,47.262018,RgVPbpneAg
442,1171 Ronnie Plains,Yakima,WA,98901,-120.55837,46.663973,XenxEyHVZd
443,8119 Christopher Ramp Apt. 107,Chehalis,WA,98532,-123.033107,46.756665,jFvFABqFhJ
444,72942 Jason Lakes Suite 950,Tacoma,WA,98405,-122.540953,47.265896,FBTJTMKQft
445,93043 Palmer Creek,Bremerton,WA,98311,-122.613242,47.689205,IEpfRuNZme
446,8753 Sean Court,Wenatchee,WA,98801,-120.363133,47.519225,ljgTjxzUJM
447,528 Sanders Bridge,Federal Way,WA,98003,-122.35228,47.338529,XjxDYloXOQ
448,7030 Holt Club Suite 526,Spokane,WA,99205,-117.454417,47.766349,OAVpiEEGhi
449,834 Deleon Extension Apt. 433,Poulsbo,WA,98370,-122.740562,47.882147,wgcxCAQRPb
450,98236 Melinda Point Suite 612,Federal Way,WA,98003,-122.387151,47.374542,MZmKXMGTcd
451,17544 Edwards Crescent Suite 511,Yakima,WA,98901,-120.552377,46.650215,zSOwTADmRy
452,1002 Patrick Pines,Bremerton,WA,98311,-122.66987,47.673804,UyqStheqMW
453,6759 Amy Turnpike Apt. 037,Tumwater,WA,98512,-122.911204,47.020306,QJkjxmkasX
454,2874 Hannah Key Suite 870,Renton,WA,98057,-122.229758,47.512519,yIIdWFkppl
455,83329 Mark Via Apt. 420,Puyallup,WA,98375,-122.385471,47.119541,VYELuvCrvC
456,049 Stephen Gardens Apt. 016,Battle Ground,WA,98604,-122.586399,45.813276,PcvzkdZdDZ
457,32037 Barbara Manors,Lacey,WA,98503,-122.849203,47.018483,QGdanfopjY
458,285 Cannon Squares,Puyallup,WA,98375,-122.354412,47.175494,DqrIKyhckM
459,394 Stein Lane Apt. 987,Aberdeen,WA,98520,-123.83469,47.060252,CDhrfrCMHb
460,20466 Smith Forge Apt. 306,Chehalis,WA,98532,-123.030446,46.752246,OzxZTehfaE
461,73461 Fernandez Throughway,Bellevue,WA,98006,-122.247258,47.675322,kbuucebnIQ
462,305 Joseph Meadows,Wenatchee,WA,98801,-120.370975,47.571716,rrBCefWPLA
463,9498 Penny Road,Oak Harbor,WA,98277,-122.711696,48.344867,LERSZOpwcI
464,51453 Michael Circles Apt. 117,Yakima,WA,98908,-120.620121,46.678041,HDYLwREydk
465,671 Allison Throughway,Spokane Valley,WA,99212,-117.354179,47.760097,cmWjUVjMqw
466,028 Antonio Plains Suite 456,Lacey,WA,98503,-122.848062,47.068155,VkjghQfkFK
467,093 Aaron Summit,Longview,WA,98632,-122.936024,46.112351,lxxdltjfcx
468,067 Paige Underpass,Spokane,WA,99224,-117.615857,47.649427,uSSKHlkJWe
469,81753 Huynh Manors Suite 209,Vancouver,WA,98664,-122.671563,45.630432,XaWZfQKGWm
470,434 Paul Crescent Suite 281,Vancouver,WA,98682,-122.518997,45.748138,qhMkxECiPr
471,541 Williams Flat Suite 733,Spokane Valley,WA,99212,-117.388891,47.788096,sTxIdKysyb
472,0083 Curtis Way Suite 939,Spokane Valley,WA,99212,-117.35708,47.775396,VSnuhTaAQQ
473,39390 Martinez Coves Apt. 391,Othello,WA,99344,-119.142502,46.852085,VJiuCAiZTb
474,18992 Sarah Rue Suite 558,Ephrata,WA,98823,-119.562362,47.346992,EuZgGrcfPj
475,4834 Alyssa Drive,Battle Ground,WA,98604,-122.550059,45.885621,kMUChbTzLc
476,857 Marshall Lodge Suite 926,Renton,WA,98057,-122.222676,47.57894,jhTssCvSGh
477,23122 John Stravenue,Battle Ground,WA,98604,-122.581228,45.816887,IOvTwKHthP
478,9956 Hall Passage,Yakima,WA,98908,-120.628939,46.622903,fxYKGgbnUY
479,5454 Lisa Rapid,Ephrata,WA,98823,-119.58937,47.354872,gXoKqhOfBx
480,71852 Ward Manors,Omak,WA,98841,-119.531522,48.48093,yfNeDCMJHH
481,1993 Meyer Causeway Suite 664,Puyallup,WA,98374,-122.362427,47.219947,jLxpRvRDDU
482,407 Meyer River,Renton,WA,98057,-122.234986,47.585338,YXfvZbasCy
483,26915 Joshua Neck,Yelm,WA,98597,-122.650057,46.927931,NqRKRQRJMK
484,03740 Dodson Forges,Puyallup,WA,98374,-122.373378,47.238446,fJHGkKCTQi
485,70906 Griffin Summit Apt. 618,Vancouver,WA,98683,-122.58794,45.659032,FjqlPFTeHg
486,476 Nguyen Rue Apt. 028,Woodland,WA,98674,-122.829544,45.966883,pBBUuFzkkr
487,8853 Madden Ports,Oak Harbor,WA,98277,-122.75297,48.368877,iPfsmIJkBF
488,6280 Donna Road,Ephrata,WA,98823,-119.512891,47.342189,UDOXpIoUpo
489,320 Nguyen Ways,Poulsbo,WA,98370,-122.77349,47.857072,KhsibDSUps
490,0523 Todd Hills,Tacoma,WA,98405,-122.565848,47.228666,qTdWTdiGui
491,2091 Marcus Fords Suite 005,Lakewood,WA,98499,-122.557626,47.227606,bUPFdvsjAs
492,271 Kathryn Springs,Marysville,WA,98270,-122.124386,48.185733,sjyqHMmdzD
493,808 Brittany Station Apt. 070,Longview,WA,98632,-123.021753,46.214332,vzeadCPMfD
494,341 Long Wells Apt. 047,Auburn,WA,98001,-122.230848,47.363604,CwFyucNXsm
495,890 Moran Rue,Sunnyside,WA,98944,-120.018526,46.349206,lohABuzPnL
496,387 Aguilar Valley,Bellingham,WA,98226,-122.523318,48.828942,wfaRragYXh
497,5530 White Ranch Suite 650,Battle Ground,WA,98604,-122.516357,45.870797,dYdgLCOfYq
498,8142 Lisa Point Suite 364,Chelan,WA,98816,-120.063807,47.87976,jrtfVsPiee
499,5063 Rivera Ridge,Spokane,WA,99224,-117.644046,47.656195,XsbTWyXyDg
500,414 Anderson Inlet Apt. 800,Round Rock,TX,78664,-97.717536,30.568252,BVNJwmWWWw
501,6931 Cordova Ways,Breckenridge,TX,76424,-98.957565,32.868138,thqMWJuluY
502,4500 Brooke Burgs,Amarillo,TX,79110,-101.946837,35.267179,urYgPqvkiU
503,39269 Becker Plain,Dallas,TX,75204,-96.849832,32.871219,YtkfZpGlmw
504,41438 Wallace Roads Apt. 353,Dallas,TX,75248,-96.840342,33.034629,jbNyghQOZs
505,73062 Spencer Avenue,San Antonio,TX,78245,-98.634769,29.441708,whCuZEygOZ
506,6472 Paul Manor Apt. 922,Kyle,TX,78640,-97.988947,30.071683,iWBnfAbUmX
507,3080 Rivera Branch Apt. 569,Murphy,TX,75094,-96.660767,33.062788,PjLZsTSqJD
508,5097 Clark Haven,Fort Worth,TX,76052,-97.457387,33.01289,krfPJVZrEi
509,6890 Olson Mountain Suite 387,Lubbock,TX,79424,-102.020405,33.533232,ATCSjxhNJr
510,3172 Timothy Shoal,Tomball,TX,77375,-95.631571,30.089605,EjyXWjnRiG
511,25755 Schaefer Ford,Houston,TX,77096,-95.581202,29.743682,PoSYIPWKBX
512,553 Crystal Track,San Antonio,TX,78231,-98.568218,29.680263,yRnPGjSISU
513,24331 Michelle Skyway,Midlothian,TX,76065,-97.056905,32.554483,BUWCHhCUMd
514,0453 Courtney Vista Suite 801,La Grange,TX,78945,-96.985265,29.913062,WFjSQdpDiy
515,76756 Devon Parks,Devine,TX,78016,-98.963573,29.131023,EUALQOhTRN
516,8464 Guerrero Loaf,Seguin,TX,78155,-97.950093,29.684497,RPqyiXPAkE
517,4157 James Dam Apt. 779,Mineola,TX,75773,-95.513274,32.757227,ddMLdBYspA
518,23842 Bridget Roads,Humble,TX,77346,-95.262661,30.025581,urQDuzxzEI
519,127 Virginia Cape,Houston,TX,77077,-95.662679,29.765853,TxbKkaHxJs
520,71070 Edwards Summit,Decatur,TX,76234,-97.641761,33.263837,BusbYmfTBo
521,67407 Robertson Ridges Apt. 808,Plano,TX,75074,-96.713238,33.070975,eXjAAOJblc
522,58834 Charles Streets,Sweetwater,TX,79556,-100.420528,32.580336,EHbPIZRZae
523,786 Jacqueline Streets Suite 210,League City,TX,77573,-95.135553,29.520132,qhzdWJnZvx
524,2001 Todd Forge Suite 590,Gatesville,TX,76528,-97.75956,31.452486,RDIuegHRbb
525,5894 Mathews Fords,Bay City,TX,77414,-95.977966,29.031623,pvSJzicJbR
526,815 Suarez Street,Alice,TX,78332,-98.044012,27.840407,PdQNOXKrgl
527,4251 Roy Valley,Denton,TX,76205,-97.129486,33.23716,TpAoxSeylU
528,1791 Andrew Light,San Antonio,TX,78264,-98.576548,29.319986,FvydMoqDir
529,507 Cruz Estate Apt. 214,El Paso,TX,79912,-106.63419,31.814815,TxcyFzWskd
530,7119 Copeland Prairie,Benbrook,TX,76126,-97.584437,32.742323,AxuPPpoLCX
531,140 Woods Ports Suite 106,Kemah,TX,77565,-95.032742,29.587324,RmFgjGBwIR
532,858 Glass Passage,Alamo,TX,78516,-98.16186,26.283692,ybkOWFftEg
533,725 Munoz Track,Mesquite,TX,75149,-96.65223,32.828289,ckesBlHAep
534,927 Butler Underpass,San Antonio,TX,78228,-98.685739,29.53457,XdkmlhnZVB
535,8144 Brady Shoals Apt. 352,Carrollton,TX,75006,-96.937084,33.061029,LqHFKjtlCY
536,0320 Michelle Fall,Floresville,TX,78114,-98.226509,29.279621,HBnOxlacRN
537,86108 Rivas Key,Garland,TX,75040,-96.671572,33.060611,kdkRFUojGK
538,20507 Brett Ramp Apt. 979,Harlingen,TX,78552,-97.769425,26.284647,bULNmxRIfM
539,742 Johnson Coves Apt. 902,Lancaster,TX,75146,-96.814634,32.68114,NBvAfrqeqB
540,8678 Paul Keys Suite 112,Allen,TX,75013,-96.749474,33.16889,AsWDOjOcoy
541,54030 Buck Branch Suite 378,Fort Worth,TX,76116,-97.45501,32.757473,vRUfPNmREy
542,9378 Williams Shores Suite 055,Spring,TX,77386,-95.427581,30.110197,ncudyLYGCs
543,10534 Tiffany Parkway Apt. 633,Dallas,TX,75228,-96.789268,32.838891,iNeAdWivrb
544,150 Howard Square Apt. 557,San Angelo,TX,76904,-100.543266,31.481089,LQMJABULGU
545,72247 Amber Overpass,Denison,TX,75020,-96.657911,33.860865,nbcNxncuge
546,7398 Pamela Causeway Suite 083,Dallas,TX,75243,-96.823089,32.986112,PxtSByFZGc
547,316 Anthony Pike,Round Rock,TX,78664,-97.731933,30.575074,JEScAmHkIK
548,47932 Simpson Ferry Apt. 287,Gatesville,TX,76528,-97.752836,31.418816,UiDrDspQwu
549,294 Sloan Radial Apt. 047,Uvalde,TX,78801,-99.847885,29.268293,DaoPBsvhLp
550,8526 Roberto Heights,Kingwood,TX,77339,-95.279058,30.157172,QveAhPRniO
551,56828 Angela Center Suite 570,Corpus Christi,TX,78414,-97.441945,27.780608,NdkolTfnIW
552,324 Newton Throughway Suite 696,Dallas,TX,75228,-96.733318,32.880528,woCMGgElvx
553,8315 Morris Turnpike Suite 821,Houston,TX,77082,-95.621665,29.789099,HdBlpUmpqm
554,9058 Amber Spurs Apt. 958,Mission,TX,78572,-98.334423,26.283383,uCdBAmKooH
555,613 Michael Fields,Sealy,TX,77474,-96.212035,29.83576,CORNHbrSxC
556,333 Rice Drives Suite 404,Balch Springs,TX,75180,-96.681918,32.727,wuzVnrXnsT
557,04332 Sharon Alley,Gatesville,TX,76528,-97.72845,31.438781,bSYMKYetHl
558,49883 Michael Neck Suite 729,Katy,TX,77449,-95.780141,29.945696,JQCGsrBWJS
559,8317 White Bridge Suite 241,Spring,TX,77386,-95.44748,30.189562,HuslgPbwHW
560,591 Christina Hills,El Paso,TX,79936,-106.369718,31.860378,scasivezAa
561,791 Stacey Wells,Missouri City,TX,77459,-95.53997,29.512946,ryCsZSEGxO
562,78453 Friedman Turnpike Apt. 895,Fort Worth,TX,76108,-97.554088,32.879741,vugZkaeqgm
563,462 Shane Causeway,San Antonio,TX,78220,-98.466553,29.480274,hGOstIpueN
564,14668 Walter Station Suite 556,Snyder,TX,79549,-100.989831,32.769294,CXWDjqdMaP
565,0005 Vazquez Fort Apt. 042,Austin,TX,78717,-97.881581,30.564898,OzNbIcUqEd
566,69308 Ricky Mission,Tomball,TX,77375,-95.633915,30.049348,sgeGxtsXfh
567,387 Christopher Circles,Belton,TX,76513,-97.563176,31.140431,AJSDLHtBSB
568,005 Stewart Place Apt. 196,Houston,TX,77096,-95.577864,29.75695,kbkloUprYt
569,98115 Shannon Court,Houston,TX,77071,-95.533736,29.756527,DjMCTcmvLZ
570,7809 Moore Springs Suite 798,Beeville,TX,78102,-97.857036,28.456918,DdOzhOJbKr
571,30660 Jamie Common,Pearsall,TX,78061,-99.181335,28.965156,XuVuyzIKRm
572,44540 Barry Isle,Pasadena,TX,77505,-95.2866,29.619835,VNvbRsgAmY
573,43719 Cervantes Estates,Big Spring,TX,79720,-101.578955,32.27448,wzseSxEJLA
574,71026 Andrew Street Apt. 485,Plainview,TX,79072,-101.867242,34.257253,uOxIMIiSTI
575,25299 Watson Place,Houston,TX,77075,-95.22893,29.620718,kSWJeOGJuL
576,03265 Dustin Fields,Rockwall,TX,75087,-96.566565,32.965308,nzrphPBqok
577,095 Cross Shoal Suite 050,Killeen,TX,76549,-97.845064,31.128501,KdpeTxENvF
